TIME_SLOTS;AREAS;FREE MOBILE;BOUYGUES TELECOM;SFR
0;920020307;False;False;False
0;920630803;False;False;False
0;920230203;False;False;False
0;920250113;False;False;False
0;920090111;False;False;False
0;920400504;False;False;False
0;920250209;False;False;False
0;920120208;False;False;False
0;920510301;False;False;False
0;920020105;False;False;False
0;920120603;False;False;False
0;920460105;False;False;False
0;920120302;False;False;False
0;920480104;False;False;False
0;920510410;False;False;False
0;920230503;False;False;False
0;920250201;False;False;False
0;920360104;False;False;False
0;920720101;False;False;False
0;920400403;False;False;False
0;920320107;False;False;False
0;920220109;False;False;False
0;920120405;False;False;False
0;920120704;False;False;False
0;920480203;False;False;False
0;920330101;False;False;False
0;920040504;False;False;False
0;920620305;False;False;False
0;920510308;False;False;False
0;920730112;False;False;False
0;920250110;False;False;False
0;920480208;False;False;False
0;920240601;False;False;False
0;920490103;False;False;False
0;920140104;False;False;False
0;920490113;False;False;False
0;920440103;False;False;False
0;920020102;False;False;False
0;920440110;False;False;False
0;920260602;False;False;False
0;920020302;False;False;False
0;920070115;False;False;False
0;920360402;False;False;False
0;920260103;False;False;False
0;920090102;False;False;False
0;920630501;False;False;False
0;920460106;False;False;False
0;920020104;False;False;False
0;920630701;False;False;False
0;920260402;False;False;False
0;920360303;False;False;False
0;920040705;False;False;False
0;920480102;False;False;False
0;920630105;False;False;False
0;920260102;False;False;False
0;920250105;False;False;False
0;920440112;False;False;False
0;920190111;False;False;False
0;920090110;False;False;False
0;920440124;False;False;False
0;920640102;False;False;False
0;920230505;False;False;False
0;920260506;False;False;False
0;920490104;False;False;False
0;920440119;False;False;False
0;920490116;False;False;False
0;920260404;False;False;False
0;920040503;False;False;False
0;920500408;False;False;False
0;920200112;False;False;False
0;920760102;False;False;False
0;920750106;False;False;False
0;920260302;False;False;False
0;920020101;False;False;False
0;920640101;False;False;False
0;920040603;False;False;False
0;920510202;False;False;False
0;920500204;False;False;False
0;920730106;False;False;False
0;920320111;False;False;False
0;920250303;False;False;False
0;920250301;False;False;False
0;920490114;False;False;False
0;920140103;False;False;False
0;920260704;False;False;False
0;920090107;False;False;False
0;920500102;False;False;False
0;920720110;False;False;False
0;920320106;False;False;False
0;920780107;False;False;False
0;920510102;False;False;False
0;920120703;False;False;False
0;920710103;False;False;False
0;920730101;False;False;False
0;920600102;False;False;False
0;920230504;False;False;False
0;920250106;False;False;False
0;920710108;False;False;False
0;920120503;False;False;False
0;920500403;False;False;False
0;920500302;False;False;False
0;920440117;False;False;False
0;920240403;False;False;False
0;920360504;False;False;False
0;920040301;False;False;False
0;920260405;False;False;False
0;920120303;False;False;False
0;920500406;False;False;False
0;920480204;False;False;False
0;920360102;False;False;False
0;920070114;False;False;False
0;920260305;False;False;False
0;920440111;False;False;False
0;920470000;False;False;False
0;920730103;False;False;False
0;920750111;False;False;False
0;920070111;False;False;False
0;920190113;False;False;False
1;920440109;True;True;False
1;920090106;True;True;False
1;920630104;False;True;False
1;920440121;True;True;False
1;920400505;True;False;False
1;920750103;False;True;False
1;920040702;True;True;False
1;920510402;False;True;False
1;920020306;True;False;False
1;920040602;True;False;False
1;920510406;False;False;False
1;920730102;True;True;False
1;920480101;False;False;False
1;920400102;False;True;False
1;920120203;True;False;False
1;920350112;False;False;False
1;920400201;False;True;False
1;920440107;True;True;False
1;920510304;True;False;False
1;920730115;True;False;False
1;920220105;True;False;False
1;920500511;False;True;False
1;920510303;False;True;True
1;920240102;True;False;False
1;920240101;False;False;False
1;920120706;False;True;True
1;920730110;False;False;False
1;920630706;True;False;False
1;920630703;False;False;False
1;920240103;False;False;False
1;920250304;True;True;True
1;920480211;True;True;False
1;920730114;True;False;False
1;920500502;False;False;False
1;920630806;False;False;False
1;920640111;False;True;False
1;920760103;False;True;False
1;920350101;False;True;False
1;920260403;False;False;True
1;920120204;True;True;False
1;920240503;False;True;False
1;920510103;False;True;False
1;920440105;False;True;False
1;920780108;False;False;False
1;920440114;False;False;False
1;920630704;False;False;False
1;920630804;False;False;False
1;920040501;True;False;False
1;920200101;False;False;False
1;920490102;False;False;False
1;920250111;True;False;False
1;920040302;True;False;False
1;920600106;True;True;False
1;920330102;False;True;True
1;920090112;True;False;False
1;920710107;True;False;False
1;920070105;True;False;False
1;920510302;False;True;False
1;920040201;True;False;False
1;920120101;False;True;True
1;920230502;False;True;False
1;920040102;True;True;False
1;920760101;False;True;False
1;920510309;False;True;True
1;920730113;True;True;False
1;920240201;False;True;False
1;920440126;True;True;False
1;920460102;True;True;False
1;920630603;True;True;False
1;920260702;True;False;False
1;920730105;False;False;False
1;920720102;False;True;False
1;920630801;True;True;False
1;920500203;False;False;False
1;920040103;True;True;False
1;920630401;False;True;False
1;920490108;False;False;False
1;920480206;False;True;False
1;920600110;False;False;False
1;920490111;False;True;False
1;920400502;True;False;False
1;920500802;False;False;False
1;920020201;False;True;False
1;920620301;False;True;False
1;920400204;False;False;False
1;920070104;False;False;False
1;920220104;True;False;False
1;920140102;False;True;False
1;920040403;True;False;False
1;920480202;True;False;True
1;920770101;False;False;False
1;920620101;True;True;True
1;920020107;False;False;False
1;920040104;True;False;False
1;920460109;True;False;False
1;920260705;False;False;False
1;920730116;False;False;False
1;920460104;False;True;False
1;920510407;False;False;True
1;920400501;True;False;False
1;920770104;False;True;False
1;920460101;True;True;False
1;920480201;False;True;False
1;920710102;False;True;False
1;920250402;False;False;False
1;920120604;False;True;False
1;920040304;False;True;False
1;920510404;False;False;False
1;920200103;False;False;False
1;920200106;True;True;True
1;920510405;False;True;False
1;920500804;False;True;False
1;920120705;False;True;True
1;920070107;True;False;False
1;920250211;True;True;False
1;920360101;False;False;False
1;920090108;False;True;False
1;920490107;False;False;False
1;920260204;False;True;False
1;920600109;False;True;False
1;920720104;False;True;False
1;920070102;True;False;False
1;920230104;False;False;False
1;920710104;True;True;False
1;920710101;False;True;False
1;920730111;False;True;False
1;920020202;False;False;False
1;920400101;True;False;False
1;920040203;True;False;False
1;920020407;True;True;False
1;920250306;True;False;True
1;920020304;False;True;False
1;920250305;True;True;True
1;920190114;True;False;True
1;920750102;True;False;False
1;920320110;False;False;False
1;920260601;True;False;False
1;920500503;False;False;False
1;920250108;True;True;False
1;920090103;True;False;False
1;920120201;False;False;True
1;920510201;True;True;True
1;920040402;False;True;False
1;920720108;False;True;False
1;920070108;True;False;False
1;920770102;False;False;False
1;920440122;True;True;False
1;920490110;False;False;False
1;920260301;True;True;False
1;920640107;False;False;False
1;920640106;False;False;False
1;920040701;True;True;False
1;920020205;True;False;False
1;920360204;False;False;False
1;920510305;False;True;True
1;920510401;False;False;True
1;920630504;False;False;False
1;920440106;True;True;False
1;920500601;False;False;False
1;920020305;True;True;False
1;920120107;True;False;False
1;920020204;False;False;False
1;920240504;False;True;False
1;920620302;False;True;False
1;920720107;True;True;False
1;920620102;True;False;False
1;920510306;True;False;False
1;920070113;True;True;False
1;920330107;False;False;False
1;920350102;False;True;False
1;920240401;False;True;False
1;920500401;False;True;False
1;920190107;True;True;False
1;920140107;False;False;False
1;920260503;False;True;False
1;920490106;False;True;False
1;920330108;False;True;False
1;920730104;False;False;False
1;920400402;False;True;False
1;920120403;True;False;False
1;920500605;False;False;True
1;920630601;True;False;False
1;920440123;False;False;False
1;920120506;False;False;False
1;920510409;False;False;False
1;920120102;False;True;True
1;920640112;False;True;True
1;920510101;False;True;False
1;920500205;False;False;False
1;920250302;False;True;False
1;920440113;True;True;False
1;920630702;True;True;False
1;920120105;True;False;False
1;920500407;True;False;False
1;920360401;True;False;False
1;920720109;True;False;False
1;920500303;False;True;False
1;920250203;False;True;True
1;920500504;False;False;False
1;920350104;False;False;False
1;920240501;False;False;False
1;920620306;False;False;False
1;920120207;True;False;False
1;920460111;True;True;True
1;920190104;False;True;False
1;920640109;False;False;False
1;920200111;True;False;True
1;920230302;False;True;True
1;920140106;False;True;False
1;920500103;False;False;False
1;920040401;False;True;False
1;920400203;False;True;False
1;920200107;True;False;False
1;920490101;False;False;False
1;920120106;True;False;False
1;920480209;False;True;True
1;920250206;True;False;False
1;920200109;False;False;False
1;920120601;True;True;False
1;920510411;False;False;False
1;920020401;True;True;False
1;920330103;False;True;True
1;920250104;False;True;False
1;920630106;False;False;False
1;920250101;False;False;False
1;920400301;False;True;False
1;920730108;True;True;False
1;920510104;False;True;True
1;920480106;False;True;False
1;920200108;False;False;False
1;920600105;True;True;False
1;920120103;False;True;False
1;920630101;False;True;False
1;920360404;True;True;True
1;920040706;True;True;False
1;920040305;False;False;False
1;920020203;False;True;False
1;920630802;False;False;False
1;920500602;False;True;False
1;920360502;True;False;False
1;920240202;True;False;False
1;920780106;False;False;False
1;920190102;True;False;False
1;920120501;False;True;False
1;920120707;True;True;False
1;920500206;False;False;False
1;920750105;False;True;False
1;920360201;False;False;False
1;920350106;False;False;False
1;920250103;False;True;False
1;920620203;True;True;False
1;920260603;True;False;False
1;920250401;False;False;True
1;920350108;False;True;False
1;920510403;False;True;False
1;920240301;True;False;True
1;920230401;True;False;False
1;920510307;True;False;True
1;920220107;False;False;False
1;920220102;True;False;False
1;920630201;False;False;False
1;920750109;True;False;False
1;920140101;True;True;False
1;920440120;True;True;False
1;920400701;False;False;False
1;920360302;True;False;False
1;920120402;True;False;False
1;920480210;False;True;False
1;920040202;True;False;False
1;920020403;False;False;False
1;920630301;False;False;False
1;920440118;True;True;False
1;920780103;False;False;False
1;920500606;False;False;False
1;920480207;False;False;False
1;920600101;True;True;False
1;920040707;True;True;False
1;920620401;False;False;False
1;920250403;False;True;False
1;920250210;True;True;True
1;920230303;False;False;True
1;920750110;True;False;False
1;920780104;False;False;False
1;920350110;False;True;False
1;920320104;False;False;False
1;920630103;False;False;False
1;920120401;False;True;True
1;920320103;False;False;False
1;920230105;True;False;False
1;920120304;False;False;False
1;920120206;False;False;False
1;920260504;False;False;False
1;920260101;False;False;True
1;920070110;True;False;False
1;920460110;True;True;False
1;920220101;True;True;False
1;920260203;False;True;False
1;920240502;False;False;False
1;920720106;True;True;False
1;920350103;False;True;False
1;920640105;False;False;False
1;920640110;False;True;False
1;920360202;False;False;False
1;920260406;False;True;True
1;920500801;True;False;False
1;920620205;True;True;False
1;920040703;True;True;False
1;920200102;False;False;False
1;920260505;True;True;True
1;920500301;False;False;False
1;920360501;True;False;False
1;920440115;False;False;False
1;920480105;False;True;False
1;920190108;True;True;False
1;920770103;False;True;False
1;920190109;True;True;False
1;920250204;False;False;False
1;920500508;True;True;False
1;920440108;True;True;False
1;920220108;False;True;False
1;920330104;False;True;False
1;920500701;False;True;True
1;920230202;False;True;False
1;920440104;False;True;False
1;920360503;True;False;False
1;920200104;True;False;False
1;920500704;False;False;False
1;920490115;False;True;False
1;920500101;True;False;False
1;920630202;False;False;False
1;920040604;True;False;False
1;920500607;False;True;False
1;920070117;True;True;False
1;920320108;False;True;True
1;920500501;False;False;False
1;920190101;True;False;False
1;920230402;True;False;False
1;920770105;False;True;False
1;920260202;True;True;False
1;920330105;False;True;False
1;920040502;False;False;False
1;920460107;False;True;False
1;920460108;True;True;False
1;920070106;True;False;False
1;920230103;False;False;False
1;920400202;False;False;False
1;920120504;True;False;True
1;920240304;True;True;False
1;920140105;False;True;False
1;920120301;True;True;False
1;920190110;True;True;False
1;920320101;False;False;False
1;920250208;False;True;True
1;920200105;True;False;False
1;920630602;True;True;False
1;920230506;True;False;False
1;920490112;False;True;False
1;920360301;True;False;False
1;920640108;False;False;False
1;920460103;True;True;False
1;920240104;True;False;False
1;920400404;False;False;False
1;920330106;False;True;False
1;920780101;False;True;False
1;920620103;False;False;True
1;920720103;False;False;False
1;920020405;False;False;False
1;920120602;False;False;False
1;920400103;False;False;False
1;920620201;True;False;True
1;920260304;True;True;False
1;920190103;True;False;False
1;920770106;False;False;False
1;920500510;True;False;False
1;920730109;False;False;False
1;920440125;True;False;False
1;920090109;True;True;False
1;920620404;False;False;False
1;920120404;True;False;False
1;920630805;False;False;False
1;920350105;False;False;False
1;920230501;False;True;True
1;920230507;True;True;False
1;920260701;True;True;False
1;920480205;True;True;False
1;920500702;False;False;False
1;920070103;False;False;False
1;920250107;False;False;False
1;920090101;True;True;False
1;920600107;True;False;False
1;920040303;False;True;False
1;920260502;False;False;True
1;920750108;False;True;False
1;920230201;False;True;True
1;920040105;True;False;False
1;920620403;False;False;False
1;920600104;False;False;False
1;920040404;True;False;False
1;920350109;False;True;False
1;920250212;True;False;False
1;920640104;True;True;False
1;920240303;False;False;False
1;920120305;True;False;False
1;920400401;False;True;False
1;920020308;True;False;False
1;920490105;False;True;False
1;920020303;True;False;False
1;920620304;False;True;False
1;920500703;False;False;False
1;920120502;False;True;False
1;920090104;True;False;False
1;920780109;False;False;False
1;920360203;False;False;False
1;920020301;True;True;False
1;920020404;False;False;False
1;920750107;True;True;False
1;920090105;False;False;False
1;920190112;False;False;False
1;920630707;True;False;False
1;920510408;False;True;False
1;920250102;False;True;False
1;920260501;False;True;True
1;920240405;False;False;False
1;920490109;False;False;False
1;920190105;True;True;False
1;920780102;False;False;False
1;920620204;False;False;True
1;920400601;False;True;False
1;920620202;False;False;True
1;920250202;False;True;True
1;920240402;False;False;False
1;920750101;False;True;False
1;920020106;False;False;False
1;920040704;True;True;True
1;920120406;False;True;False
1;920140108;True;False;False
1;920240203;False;True;True
1;920760104;False;True;False
1;920350111;False;True;False
1;920480212;True;True;True
1;920500803;False;True;False
1;920710105;False;True;False
1;920230304;False;False;True
1;920260201;True;True;False
1;920260703;False;False;False
1;920500805;True;False;False
1;920240302;True;False;False
1;920320102;False;False;False
1;920070101;True;False;False
1;920250109;True;False;False
1;920020402;False;False;False
1;920070109;True;False;False
1;920260303;True;True;False
1;920360403;True;True;False
1;920120505;False;True;False
1;920630502;False;True;False
1;920600108;True;False;False
1;920190106;True;True;False
1;920630102;False;False;False
1;920020406;True;True;False
1;920780110;False;False;False
1;920230102;False;False;False
1;920040101;False;True;False
1;920220103;True;True;False
1;920230101;False;False;True
1;920620402;False;True;False
1;920620303;False;True;False
1;920720105;False;True;False
1;920630302;False;False;False
1;920230301;False;True;True
1;920320109;True;False;False
1;920500509;True;False;False
1;920490117;True;True;False
1;920250207;True;True;True
1;920630503;False;True;False
1;920120202;True;False;False
1;920220106;True;False;False
1;920630705;True;False;False
1;920440116;False;False;False
1;920040601;True;True;False
1;920480107;False;True;False
1;920780105;False;True;False
1;920020103;True;False;False
1;920070116;True;True;False
1;920120205;False;True;False
1;920250205;False;False;False
1;920120702;True;True;True
1;920480103;False;True;False
1;920640103;False;True;False
1;920240602;False;False;False
1;920070112;True;True;False
1;920500505;True;True;False
1;920710106;False;True;False
1;920360103;False;False;False
1;920240404;False;False;False
1;920320105;False;True;False
1;920120701;False;True;True
1;920750104;False;True;False
1;920020307;True;False;False
1;920630803;False;True;False
1;920230203;False;True;False
1;920250113;True;True;False
1;920090111;True;True;False
1;920400504;False;False;False
1;920250209;False;True;True
1;920120208;False;False;False
1;920510301;False;True;False
1;920020105;False;False;False
1;920120603;False;False;False
1;920460105;False;False;False
1;920120302;False;True;False
1;920480104;False;False;False
1;920510410;False;True;False
1;920230503;False;False;False
1;920250201;False;False;False
1;920360104;False;False;False
1;920720101;False;True;False
1;920400403;False;True;False
1;920320107;True;False;False
1;920220109;False;False;False
1;920120405;True;False;False
1;920120704;False;False;False
1;920480203;False;False;False
1;920330101;False;True;False
1;920040504;True;False;False
1;920620305;False;True;False
1;920510308;False;True;True
1;920730112;False;False;False
1;920250110;True;False;False
1;920480208;False;True;False
1;920240601;False;False;False
1;920490103;True;True;False
1;920140104;False;True;False
1;920490113;False;False;False
1;920440103;True;True;False
1;920020102;False;False;False
1;920440110;True;True;False
1;920260602;True;False;False
1;920020302;True;True;False
1;920070115;True;False;False
1;920360402;True;False;False
1;920260103;False;True;True
1;920090102;True;True;False
